GAMA ID,Area,Area th=1,Area th=2,Area th=3,Area th=4,Area th=5,Area th=6,Score 1,Score 2,Score 3,Score 4
98460,236,0,0,0,0,0,0,0,0,0,0
262107,132,0,0,0,0,0,0,0,0,0,0
31458,133,0,0,0,0,0,0,0,0,0,0
39173,135,0,0,0,0,0,0,0,0,0,0
240112,163,0,0,0,0,0,0,0,0,0,0
272213,210,0,0,0,0,0,0,0,0,0,0
49213,434,0,0,0,0,0,0,0,0,0,0
386647,186,0,0,0,0,0,0,0,0,0,0
69716,886,0,0,0,0,0,0,0,0,0,0
62662,212,0,0,0,0,0,0,0,0,0,0
271699,152,0,0,0,0,0,0,0,0,0,0
107117,105,0,0,0,0,0,0,0,0,0,0
78424,476,0,0,0,0,0,0,0,0,0,0
23190,815,0,0,0,0,0,0,0,0,0,0
296533,97,0,0,0,0,0,0,0,0,0,0
185515,494,0,0,0,0,0,0,0,0,0,0
618912,545,0,0,0,0,0,0,0,0,0,0
3911242,419,0,0,0,0,0,0,0,0,0,0
197536,256,0,0,0,0,0,0,0,0,0,0
238888,158,0,0,0,0,0,0,0,0,0,0
6901,125,0,0,0,0,0,0,0,0,0,0
137181,231,0,0,0,0,0,0,0,0,0,0
402501,290,0,0,0,0,0,0,0,0,0,0
48662,197,0,0,0,0,0,0,0,0,0,0
265715,219,0,0,0,0,0,0,0,0,0,0
302224,182,0,0,0,0,0,0,0,0,0,0
197627,414,0,0,0,0,0,0,0,0,0,0
262342,3290,3617,1615,743,149,72,1,0.22583586626139818,0.1452887537993921,0.09758358662613982,0.0538838230327592
171117,145,0,0,0,0,0,0,0,0,0,0
265588,146,0,0,0,0,0,0,0,0,0,0
170339,145,0,0,0,0,0,0,0,0,0,0
220514,229,0,0,0,0,0,0,0,0,0,0
177338,395,0,0,0,0,0,0,0,0,0,0
492468,69,0,0,0,0,0,0,0,0,0,0
164974,409,0,0,0,0,0,0,0,0,0,0
14757,547,0,0,0,0,0,0,0,0,0,0
198815,220,0,0,0,0,0,0,0,0,0,0
165154,240,0,0,0,0,0,0,0,0,0,0
574044,286,0,0,0,0,0,0,0,0,0,0
321444,91,0,0,0,0,0,0,0,0,0,0
17361,472,0,0,0,0,0,0,0,0,0,0
611075,188,0,0,0,0,0,0,0,0,0,0
93811,140,0,0,0,0,0,0,0,0,0,0
484785,180,0,0,0,0,0,0,0,0,0,0
297079,451,0,0,0,0,0,0,0,0,0,0
98798,287,0,0,0,0,0,0,0,0,0,0
251516,150,0,0,0,0,0,0,0,0,0,0
367326,383,0,0,0,0,0,0,0,0,0,0
386837,169,0,0,0,0,0,0,0,0,0,0
31020,253,0,0,0,0,0,0,0,0,0,0
266984,79,0,0,0,0,0,0,0,0,0,0
227184,198,0,0,0,0,0,0,0,0,0,0
163824,354,0,0,0,0,0,0,0,0,0,0
136746,168,0,0,0,0,0,0,0,0,0,0
425906,209,0,0,0,0,0,0,0,0,0,0
663440,1056,0,0,0,0,0,0,0,0,0,0
251539,358,0,0,0,0,0,0,0,0,0,0
3612104,1454,0,0,0,0,0,0,0,0,0,0
220508,446,0,0,0,0,0,0,0,0,0,0
383113,221,0,0,0,0,0,0,0,0,0,0
31531,487,0,0,0,0,0,0,0,0,0,0
22583,359,0,0,0,0,0,0,0,0,0,0
324028,413,0,0,0,0,0,0,0,0,0,0
493524,148,0,0,0,0,0,0,0,0,0,0
15382,297,0,0,0,0,0,0,0,0,0,0
512945,481,0,0,0,0,0,0,0,0,0,0
92845,167,0,0,0,0,0,0,0,0,0,0
137460,152,0,0,0,0,0,0,0,0,0,0
250002,153,0,0,0,0,0,0,0,0,0,0
145082,303,0,0,0,0,0,0,0,0,0,0
324737,293,0,0,0,0,0,0,0,0,0,0
144339,163,0,0,0,0,0,0,0,0,0,0
36970,117,0,0,0,0,0,0,0,0,0,0
32572,338,0,0,0,0,0,0,0,0,0,0
594080,281,0,0,0,0,0,0,0,0,0,0
3860836,851,0,0,0,0,0,0,0,0,0,0
543744,137,0,0,0,0,0,0,0,0,0,0
62626,108,0,0,0,0,0,0,0,0,0,0
381307,141,0,0,0,0,0,0,0,0,0,0
263146,200,0,0,0,0,0,0,0,0,0,0
64832,142,0,0,0,0,0,0,0,0,0,0
302846,1238,0,0,0,0,0,0,0,0,0,0
185795,1515,0,6,0,0,0,0,0.0,0.0003771805752003772,0.00039603960396039607,0.0
77429,138,0,0,0,0,0,0,0,0,0,0
594059,1911,0,0,0,0,0,0,0,0,0,0
460766,1051,0,0,0,0,0,0,0,0,0,0
535039,184,0,0,0,0,0,0,0,0,0,0
3886854,376,0,0,0,0,0,0,0,0,0,0
3576609,275,0,0,0,0,0,0,0,0,0,0
508140,174,0,0,0,0,0,0,0,0,0,0
320756,222,0,0,0,0,0,0,0,0,0,0
92639,111,0,0,0,0,0,0,0,0,0,0
64084,183,0,0,0,0,0,0,0,0,0,0
362106,857,0,0,0,0,0,0,0,0,0,0
165388,427,0,0,0,0,0,0,0,0,0,0
170958,202,0,0,0,0,0,0,0,0,0,0
324804,342,0,0,0,0,0,0,0,0,0,0
164924,324,0,0,0,0,0,0,0,0,0,0
567971,716,0,0,0,0,0,0,0,0,0,0
636234,150,0,0,0,0,0,0,0,0,0,0
262045,603,0,0,0,0,0,0,0,0,0,0
265528,101,0,0,0,0,0,0,0,0,0,0
592828,421,0,0,0,0,0,0,0,0,0,0
166249,483,0,0,0,0,0,0,0,0,0,0
77564,1357,0,0,0,0,0,0,0,0,0,0
505258,358,0,0,0,0,0,0,0,0,0,0
49734,1118,0,0,0,0,0,0,0,0,0,0
231264,378,0,0,0,0,0,0,0,0,0,0
397366,219,0,0,0,0,0,0,0,0,0,0
508014,144,0,0,0,0,0,0,0,0,0,0
240386,247,0,0,0,0,0,0,0,0,0,0
28654,621,0,0,0,0,0,0,0,0,0,0
341727,164,0,0,0,0,0,0,0,0,0,0
296936,713,236,98,5,0,0,0,0.0070126227208976155,0.029853736726106993,0.014796633941093968,0.0011687704534829358
460616,686,0,0,0,0,0,0,0,0,0,0
98353,89,0,0,0,0,0,0,0,0,0,0
594394,217,0,0,0,0,0,0,0,0,0,0
16564,194,0,0,0,0,0,0,0,0,0,0
85446,166,0,0,0,0,0,0,0,0,0,0
136716,203,0,0,0,0,0,0,0,0,0,0
216736,617,0,0,0,0,0,0,0,0,0,0
371889,1048,0,0,0,0,0,0,0,0,0,0
231958,126,0,0,0,0,0,0,0,0,0,0
302195,189,0,0,0,0,0,0,0,0,0,0
460697,158,0,0,0,0,0,0,0,0,0,0
208663,114,0,0,0,0,0,0,0,0,0,0
545520,141,0,0,0,0,0,0,0,0,0,0
64497,148,0,0,0,0,0,0,0,0,0,0
93393,339,0,0,0,0,0,0,0,0,0,0
383088,308,0,0,0,0,0,0,0,0,0,0
371940,254,0,0,0,0,0,0,0,0,0,0
592209,717,0,0,0,0,0,0,0,0,0,0
261328,490,0,0,0,0,0,0,0,0,0,0
197884,159,0,0,0,0,0,0,0,0,0,0
545852,249,0,0,0,0,0,0,0,0,0,0
130891,156,0,0,0,0,0,0,0,0,0,0
177425,171,0,0,0,0,0,0,0,0,0,0
504258,216,0,0,0,0,0,0,0,0,0,0
63178,129,0,0,0,0,0,0,0,0,0,0
493209,186,0,0,0,0,0,0,0,0,0,0
509175,82,0,0,0,0,0,0,0,0,0,0
99126,143,0,0,0,0,0,0,0,0,0,0
493592,243,0,0,0,0,0,0,0,0,0,0
512870,181,0,0,0,0,0,0,0,0,0,0
584895,191,0,0,0,0,0,0,0,0,0,0
567804,125,0,0,0,0,0,0,0,0,0,0
568424,144,0,0,0,0,0,0,0,0,0,0
265691,487,0,0,0,0,0,0,0,0,0,0
3616577,285,0,0,0,0,0,0,0,0,0,0
594493,75,0,0,0,0,0,0,0,0,0,0
319854,1789,0,0,0,0,0,0,0,0,0,0
726276,107,0,0,0,0,0,0,0,0,0,0
40036,922,0,0,0,0,0,0,0,0,0,0
598962,586,0,0,0,0,0,0,0,0,0,0
484906,92,0,0,0,0,0,0,0,0,0,0
402564,1327,96,5,0,0,0,0,0.0,0.003803782251408476,0.00037678975131876413,0.0
144979,180,0,0,0,0,0,0,0,0,0,0
321454,253,0,0,0,0,0,0,0,0,0,0
362866,90,0,0,0,0,0,0,0,0,0,0
617515,624,0,0,0,0,0,0,0,0,0,0
512141,185,0,0,0,0,0,0,0,0,0,0
560281,135,0,0,0,0,0,0,0,0,0,0
518628,72,0,0,0,0,0,0,0,0,0,0
296571,192,0,0,0,0,0,0,0,0,0,0
3552695,153,0,0,0,0,0,0,0,0,0,0
3601453,334,0,0,0,0,0,0,0,0,0,0
79635,3400,2476,1648,841,106,8,0,0.24735294117647058,0.1226750700280112,0.09239705882352942,0.04880718954248366
85018,417,0,0,0,0,0,0,0,0,0,0
321290,180,0,0,0,0,0,0,0,0,0,0
8517,262,0,0,0,0,0,0,0,0,0,0
485606,119,0,0,0,0,0,0,0,0,0,0
342974,167,0,0,0,0,0,0,0,0,0,0
138602,266,0,0,0,0,0,0,0,0,0,0
24356,131,0,0,0,0,0,0,0,0,0,0
622905,71,0,0,0,0,0,0,0,0,0,0
77769,221,0,0,0,0,0,0,0,0,0,0
24208,300,0,0,0,0,0,0,0,0,0,0
3592722,556,0,0,0,0,0,0,0,0,0,0
583637,773,0,0,0,0,0,0,0,0,0,0
173021,219,0,0,0,0,0,0,0,0,0,0
559183,635,18,0,0,0,0,0,0,0,0,0
92735,104,0,0,0,0,0,0,0,0,0,0
325169,268,0,0,0,0,0,0,0,0,0,0
49404,1106,0,0,0,0,0,0,0,0,0,0
97770,1675,0,0,0,0,0,0,0,0,0,0
397291,159,0,0,0,0,0,0,0,0,0,0
561984,175,0,0,0,0,0,0,0,0,0,0
417826,188,0,0,0,0,0,0,0,0,0,0
508832,132,0,0,0,0,0,0,0,0,0,0
697766,84,0,0,0,0,0,0,0,0,0,0
568218,97,0,0,0,0,0,0,0,0,0,0
298463,173,0,0,0,0,0,0,0,0,0,0
618884,226,0,0,0,0,0,0,0,0,0,0
296975,428,0,0,0,0,0,0,0,0,0,0
47657,234,0,0,0,0,0,0,0,0,0,0
106561,410,0,0,0,0,0,0,0,0,0,0
300613,954,0,150,0,0,0,0,0.0,0.01497454327643007,0.015723270440251572,0.0
251229,292,0,0,0,0,0,0,0,0,0,0
62549,131,0,0,0,0,0,0,0,0,0,0
486387,94,0,0,0,0,0,0,0,0,0,0
227913,218,0,0,0,0,0,0,0,0,0,0
386576,169,0,0,0,0,0,0,0,0,0,0
514214,1848,0,0,0,0,0,0,0,0,0,0
569430,202,0,0,0,0,0,0,0,0,0,0
16533,95,0,0,0,0,0,0,0,0,0,0
373126,950,0,324,66,0,0,0,0.06947368421052631,0.04240601503759398,0.044526315789473685,0.011578947368421053
419606,216,0,0,0,0,0,0,0,0,0,0
493392,121,0,0,0,0,0,0,0,0,0,0
273413,567,0,0,0,0,0,0,0,0,0,0
106467,151,0,0,0,0,0,0,0,0,0,0
418629,796,0,0,0,0,0,0,0,0,0,0
386560,163,0,0,0,0,0,0,0,0,0,0
362814,510,0,0,0,0,0,0,0,0,0,0
567447,277,0,0,0,0,0,0,0,0,0,0
250334,396,0,0,0,0,0,0,0,0,0,0
323936,324,0,0,0,0,0,0,0,0,0,0
363985,256,0,0,0,0,0,0,0,0,0,0
70226,445,0,0,0,0,0,0,0,0,0,0
402553,328,0,0,0,0,0,0,0,0,0,0
130144,157,0,0,0,0,0,0,0,0,0,0
584473,197,0,0,0,0,0,0,0,0,0,0
300593,271,0,0,0,0,0,0,0,0,0,0
252005,1235,0,0,0,0,0,0,0,0,0,0
98049,178,0,0,0,0,0,0,0,0,0,0
568541,218,0,0,0,0,0,0,0,0,0,0
136702,128,0,0,0,0,0,0,0,0,0,0
227786,91,0,0,0,0,0,0,0,0,0,0
3635102,527,0,0,0,0,0,0,0,0,0,0
460392,243,0,0,0,0,0,0,0,0,0,0
491567,201,0,0,0,0,0,0,0,0,0,0
491607,185,0,0,0,0,0,0,0,0,0,0
41053,381,0,0,0,0,0,0,0,0,0,0
3601730,1347,1060,709,48,56,58,0,0.035634743875278395,0.11086364761197723,0.07706013363028953,0.027138497071681925
84986,149,0,0,0,0,0,0,0,0,0,0
240151,346,0,0,0,0,0,0,0,0,0,0
620028,192,0,0,0,0,0,0,0,0,0,0
78467,396,0,0,0,0,0,0,0,0,0,0
362339,282,0,0,0,0,0,0,0,0,0,0
402222,156,0,0,0,0,0,0,0,0,0,0
3904341,340,0,0,0,0,0,0,0,0,0,0
485428,140,0,0,0,0,0,0,0,0,0,0
343430,1308,187,0,0,0,0,0,0,0,0,0
31600,493,0,0,0,0,0,0,0,0,0,0
262434,97,0,0,0,0,0,0,0,0,0,0
521673,318,0,0,0,0,0,0,0,0,0,0
92623,130,0,0,0,0,0,0,0,0,0,0
422502,333,0,0,0,0,0,0,0,0,0,0
584359,302,0,0,0,0,0,0,0,0,0,0
184889,159,0,0,0,0,0,0,0,0,0,0
568407,956,33,0,0,0,0,0,0,0,0,0
512312,966,0,0,0,0,0,0,0,0,0,0
593198,121,0,0,0,0,0,0,0,0,0,0
178511,108,0,0,0,0,0,0,0,0,0,0
209697,601,0,0,0,0,0,0,0,0,0,0
266006,231,0,0,0,0,0,0,0,0,0,0
137209,292,0,0,0,0,0,0,0,0,0,0
386618,1110,0,0,0,0,0,0,0,0,0,0
107536,122,0,0,0,0,0,0,0,0,0,0
320645,192,0,0,0,0,0,0,0,0,0,0
297178,85,0,0,0,0,0,0,0,0,0,0
227106,135,0,0,0,0,0,0,0,0,0,0
265349,239,0,0,0,0,0,0,0,0,0,0
320755,103,0,0,0,0,0,0,0,0,0,0
345970,353,0,0,0,0,0,0,0,0,0,0
560406,634,0,0,0,0,0,0,0,0,0,0
545177,75,0,0,0,0,0,0,0,0,0,0
272882,420,0,0,0,0,0,0,0,0,0,0
49148,86,0,0,0,0,0,0,0,0,0,0
30473,181,0,0,0,0,0,0,0,0,0,0
261972,82,0,0,0,0,0,0,0,0,0,0
272702,370,0,0,0,0,0,0,0,0,0,0
417929,140,0,0,0,0,0,0,0,0,0,0
105667,191,0,0,0,0,0,0,0,0,0,0
40035,971,0,0,0,0,0,0,0,0,0,0
550553,122,0,0,0,0,0,0,0,0,0,0
7292,258,0,0,0,0,0,0,0,0,0,0
551066,1318,635,105,0,0,0,0,0.0,0.030529662547871955,0.007966616084977238,0.0
320763,212,0,0,0,0,0,0,0,0,0,0
378110,125,0,0,0,0,0,0,0,0,0,0
239757,109,0,0,0,0,0,0,0,0,0,0
561007,427,0,0,0,0,0,0,0,0,0,0
396733,250,0,0,0,0,0,0,0,0,0,0
118983,803,0,0,4,0,17,0,0,0,0,0
261272,139,0,0,0,0,0,0,0,0,0,0
171136,158,0,0,0,0,0,0,0,0,0,0
251244,93,0,0,0,0,0,0,0,0,0,0
260840,845,2,138,0,0,0,0,0.0,0.015666384897154127,0.016331360946745564,0.0
584314,183,0,0,0,0,0,0,0,0,0,0
267518,489,0,0,0,0,0,0,0,0,0,0
106344,230,0,0,0,0,0,0,0,0,0,0
177330,207,0,0,0,0,0,0,0,0,0,0
249688,120,0,0,0,0,0,0,0,0,0,0
178468,927,67,0,0,0,0,0,0,0,0,0
85236,128,0,0,0,0,0,0,0,0,0,0
129800,406,0,0,0,0,0,0,0,0,0,0
261936,117,0,0,0,0,0,0,0,0,0,0
227917,180,0,0,0,0,0,0,0,0,0,0
251438,222,0,0,0,0,0,0,0,0,0,0
273546,836,0,0,0,0,0,0,0,0,0,0
93188,303,0,0,0,0,0,0,0,0,0,0
228860,69,0,0,0,0,0,0,0,0,0,0
618069,107,0,0,0,0,0,0,0,0,0,0
70194,266,0,0,0,0,0,0,0,0,0,0
99347,128,0,0,0,0,0,0,0,0,0,0
362625,194,0,0,0,0,0,0,0,0,0,0
239792,208,0,0,0,0,0,0,0,0,0,0
3589766,807,0,0,0,0,0,0,0,0,0,0
15262,112,0,0,0,0,0,0,0,0,0,0
486303,427,0,0,0,0,0,0,0,0,0,0
24174,203,0,0,0,0,0,0,0,0,0,0
460396,411,0,0,0,0,0,0,0,0,0,0
144251,348,0,0,0,0,0,0,0,0,0,0
21931,205,0,0,0,0,0,0,0,0,0,0
56337,143,0,0,0,0,0,0,0,0,0,0
402728,180,0,0,0,0,0,0,0,0,0,0
288803,1421,0,0,0,0,0,0,0,0,0,0
611461,647,0,0,0,0,0,0,0,0,0,0
261075,216,0,0,0,0,0,0,0,0,0,0
107018,247,0,0,0,0,0,0,0,0,0,0
3575524,166,0,0,0,0,0,0,0,0,0,0
574594,122,0,0,0,0,0,0,0,0,0,0
485221,113,0,0,0,0,0,0,0,0,0,0
196243,201,0,0,0,0,0,0,0,0,0,0
543531,1015,0,0,0,0,0,0,0,0,0,0
584463,726,0,0,0,0,0,0,0,0,0,0
164636,253,0,0,0,0,0,0,0,0,0,0
63009,145,0,0,0,0,0,0,0,0,0,0
39978,397,0,0,0,0,0,0,0,0,0,0
279423,250,0,0,0,0,0,0,0,0,0,0
362226,381,0,0,0,0,0,0,0,0,0,0
263009,105,0,0,0,0,0,0,0,0,0,0
324890,1546,1066,749,290,12,0,0,0.18758085381630013,0.10725066223125732,0.07813712807244502,0.032988357050452784
143609,177,0,0,0,0,0,0,0,0,0,0
184531,209,0,0,0,0,0,0,0,0,0,0
288075,74,0,0,0,0,0,0,0,0,0,0
53973,195,0,0,0,0,0,0,0,0,0,0
567493,110,0,0,0,0,0,0,0,0,0,0
53796,184,0,0,0,0,0,0,0,0,0,0
288802,257,0,0,0,0,0,0,0,0,0,0
100138,436,0,0,0,0,0,0,0,0,0,0
586627,384,0,0,0,0,0,0,0,0,0,0
239357,77,0,0,0,0,0,0,0,0,0,0
272707,192,0,0,0,0,0,0,0,0,0,0
419535,252,0,0,0,0,0,0,0,0,0,0
296688,169,0,0,0,0,0,0,0,0,0,0
3601241,276,0,0,0,0,0,0,0,0,0,0
64202,199,0,0,0,0,0,0,0,0,0,0
321055,74,0,0,0,0,0,0,0,0,0,0
266331,51,0,0,0,0,0,0,0,0,0,0
593199,140,0,0,0,0,0,0,0,0,0,0
278783,300,0,0,0,0,0,0,0,0,0,0
220576,115,0,0,0,0,0,0,0,0,0,0
39305,220,0,0,0,0,0,0,0,0,0,0
64491,134,0,0,0,0,0,0,0,0,0,0
265945,169,0,0,0,0,0,0,0,0,0,0
15093,108,0,0,0,0,0,0,0,0,0,0
3625244,613,0,0,0,0,0,0,0,0,0,0
594598,126,0,0,0,0,0,0,0,0,0,0
594294,229,0,0,0,0,0,0,0,0,0,0
40018,286,0,0,0,0,0,0,0,0,0,0
237702,288,0,0,0,0,0,0,0,0,0,0
561333,118,0,0,0,0,0,0,0,0,0,0
535394,115,0,0,0,0,0,0,0,0,0,0
586637,146,0,0,0,0,0,0,0,0,0,0
343801,153,0,0,0,0,0,0,0,0,0,0
386796,301,302,11,0,0,0,0,0,0,0,0
107425,571,0,0,0,0,0,0,0,0,0,0
397367,430,0,0,0,0,0,0,0,0,0,0
238925,585,0,0,0,0,9,0,0,0,0,0
513268,405,0,0,0,0,0,0,0,0,0,0
3852984,157,0,0,0,0,0,0,0,0,0,0
163611,4849,0,0,0,0,0,0,0,0,0,0
250380,360,0,0,0,0,0,0,0,0,0,0
321059,3430,0,0,0,0,0,0,0,0,0,0
55302,827,0,0,0,0,0,0,0,0,0,0
178544,627,0,0,0,0,0,0,0,0,0,0
92621,163,0,0,0,0,0,0,0,0,0,0
65024,304,0,0,0,0,0,0,0,0,0,0
299107,155,0,0,0,0,0,0,0,0,0,0
79075,460,0,0,0,0,0,0,0,0,0,0
487110,706,0,0,0,0,0,0,0,0,0,0
171645,335,0,0,0,0,0,0,0,0,0,0
99617,159,0,0,0,0,0,0,0,0,0,0
31983,210,0,0,0,0,0,0,0,0,0,0
184102,327,0,0,0,0,0,0,0,0,0,0
371211,126,0,0,0,0,0,0,0,0,0,0
177229,179,0,0,0,0,0,0,0,0,0,0
512760,239,0,0,0,0,0,0,0,0,0,0
302317,2759,400,261,19,44,3,0,0.006886553098948894,0.020193651944286233,0.013954331279449075,0.004993757802746567
107338,129,0,0,0,0,0,0,0,0,0,0
164151,268,0,0,0,0,0,0,0,0,0,0
85447,454,456,339,95,1,9,0,0.2092511013215859,0.1539752464862597,0.11145374449339207,0.04087126774351444
170353,93,0,0,0,0,0,0,0,0,0,0
107097,577,0,0,0,0,0,0,0,0,0,0
619935,98,0,0,0,0,0,0,0,0,0,0
617958,98,0,0,0,0,0,0,0,0,0,0
179194,649,0,0,0,0,0,0,0,0,0,0
278182,383,0,0,0,0,0,0,0,0,0,0
610875,220,0,0,0,0,0,0,0,0,0,0
240449,1462,1139,696,221,201,122,60,0.1511627906976744,0.16181356263435606,0.13095075239398085,0.09260525915792674
30768,300,0,0,0,0,0,0,0,0,0,0
599376,267,0,0,0,0,0,0,0,0,0,0
298484,695,0,0,0,0,0,0,0,0,0,0
514263,111,0,0,0,0,0,0,0,0,0,0
116374,153,0,0,0,0,0,0,0,0,0,0
31454,180,0,0,0,0,0,0,0,0,0,0
323569,427,0,0,0,0,0,0,0,0,0,0
55278,309,0,0,0,0,0,0,0,0,0,0
279498,217,0,0,0,0,0,0,0,0,0,0
509029,65,0,0,0,0,0,0,0,0,0,0
55529,1025,0,0,0,0,0,0,0,0,0,0
7162,136,0,0,0,0,0,0,0,0,0,0
544723,297,0,0,0,0,0,0,0,0,0,0
49299,454,0,0,0,0,0,0,0,0,0,0
618804,258,0,0,0,0,0,0,0,0,0,0
250277,1277,888,685,337,39,44,0,0.2638997650743931,0.13592124398702315,0.10794831636648394,0.060341077177412335
425676,311,0,0,0,0,0,0,0,0,0,0
279245,181,0,0,0,0,0,0,0,0,0,0
373200,179,0,0,0,0,0,0,0,0,0,0
62365,166,0,0,0,0,0,0,0,0,0,0
512353,753,0,0,0,0,0,0,0,0,0,0
129909,349,0,0,0,0,0,0,0,0,0,0
517168,399,0,0,0,0,0,0,0,0,0,0
251490,321,0,0,0,0,0,0,0,0,0,0
287932,200,0,0,0,0,0,0,0,0,0,0
48816,181,0,0,0,0,0,0,0,0,0,0
301651,243,0,0,0,0,0,0,0,0,0,0
550361,459,0,0,0,0,0,0,0,0,0,0
418605,175,0,0,0,0,0,0,0,0,0,0
492277,355,0,0,0,0,0,0,0,0,0,0
62685,116,0,0,0,0,0,0,0,0,0,0
568000,320,0,0,0,0,0,0,0,0,0,0
203272,257,0,0,0,0,0,0,0,0,0,0
271505,138,0,0,0,0,0,0,0,0,0,0
172644,221,850,93,6,199,45,0,0,0,0,0
239483,95,0,0,0,0,0,0,0,0,0,0
348149,421,0,0,0,0,0,0,0,0,0,0
460728,710,0,0,0,0,0,0,0,0,0,0
507738,88,0,0,0,0,0,0,0,0,0,0
3625882,832,0,0,0,0,0,0,0,0,0,0
377865,289,0,0,0,0,0,0,0,0,0,0
239520,149,0,0,0,0,0,0,0,0,0,0
551299,279,0,0,0,0,0,0,0,0,0,0
123470,1331,0,0,0,0,0,0,0,0,0,0
569206,390,0,0,0,0,0,0,0,0,0,0
320619,229,0,0,0,0,0,0,0,0,0,0
62631,461,0,0,0,0,0,0,0,0,0,0
386797,723,373,23,0,0,0,0,0.0,0.02759665415267075,0.00318118948824343,0.0
619069,235,0,0,0,0,0,0,0,0,0,0
184232,734,0,0,0,0,0,0,0,0,0,0
512490,108,0,0,0,0,0,0,0,0,0,0
250982,383,0,0,0,0,0,0,0,0,0,0
367636,292,0,0,0,0,0,0,0,0,0,0
98340,192,0,0,0,0,0,0,0,0,0,0
262168,171,0,0,0,0,0,0,0,0,0,0
251390,93,0,0,0,0,0,0,0,0,0,0
70920,1881,662,25,0,0,0,0,0.0,0.018024860130123287,0.0013290802764486975,0.0
509021,73,0,0,0,0,0,0,0,0,0,0
231760,295,0,0,0,0,0,0,0,0,0,0
228863,121,0,0,0,0,0,0,0,0,0,0
32541,288,0,0,0,0,0,0,0,0,0,0
609176,154,0,0,0,0,0,0,0,0,0,0
145200,997,0,0,0,0,0,0,0,0,0,0
116410,497,0,0,0,0,0,0,0,0,0,0
419369,209,0,0,0,0,0,0,0,0,0,0
388593,724,0,0,0,0,0,0,0,0,0,0
342667,210,0,0,0,0,0,0,0,0,0,0
297074,118,0,0,0,0,0,0,0,0,0,0
592546,175,0,0,0,0,0,0,0,0,0,0
84900,2054,0,0,0,0,0,0,0,0,0,0
261880,135,0,0,0,0,0,0,0,0,0,0
106621,804,0,21,0,0,0,0,0.0,0.0024875621890547263,0.0026119402985074628,0.0
36857,448,0,0,0,0,0,0,0,0,0,0
550028,104,0,0,0,0,0,0,0,0,0,0
548937,353,0,0,0,0,0,0,0,0,0,0
252284,1710,77,7,0,32,0,0,0.0,0.006098579782790309,0.004152046783625731,0.004158544509421702
3607549,158,0,0,0,0,0,0,0,0,0,0
567595,489,0,0,0,0,0,0,0,0,0,0
376121,2155,1,0,0,0,0,0,0,0,0,0
214191,198,0,0,0,0,0,0,0,0,0,0
618477,264,0,0,0,0,0,0,0,0,0,0
371879,158,0,0,0,0,0,0,0,0,0,0
272546,260,0,0,0,0,0,0,0,0,0,0
261784,104,0,0,0,0,0,0,0,0,0,0
77762,134,0,0,0,0,0,0,0,0,0,0
342552,142,0,0,0,0,0,0,0,0,0,0
402957,403,0,0,0,0,0,0,0,0,0,0
386137,722,0,0,0,0,0,0,0,0,0,0
534590,240,0,0,0,0,0,0,0,0,0,0
198169,264,0,0,0,0,0,0,0,0,0,0
77355,288,0,0,0,0,0,0,0,0,0,0
619033,156,0,0,0,0,0,0,0,0,0,0
229163,1669,63,0,0,0,0,0,0,0,0,0
69375,305,0,0,0,0,0,0,0,0,0,0
592676,424,0,0,0,0,0,0,0,0,0,0
239159,244,0,0,0,0,0,0,0,0,0,0
279323,345,0,0,0,0,0,0,0,0,0,0
249875,187,0,0,0,0,0,0,0,0,0,0
610253,128,0,0,0,0,0,0,0,0,0,0
78948,129,0,0,0,0,0,0,0,0,0,0
250237,1667,0,0,0,0,0,0,0,0,0,0
250713,241,0,0,0,0,0,0,0,0,0,0
55185,459,0,0,0,0,0,0,0,0,0,0
278847,3058,3213,2638,1104,724,458,57,0.36102027468933945,0.2698464604939425,0.23080444735120995,0.16059879369231886
106029,115,0,0,0,0,0,0,0,0,0,0
49442,113,0,0,0,0,0,0,0,0,0,0
345815,112,0,0,0,0,0,0,0,0,0,0
387715,1836,0,0,0,0,0,0,0,0,0,0
123533,245,0,0,0,0,0,0,0,0,0,0
79055,1306,0,0,0,0,0,0,0,0,0,0
568098,126,0,0,0,0,0,0,0,0,0,0
271855,596,0,0,0,0,0,0,0,0,0,0
3617160,160,0,0,0,0,0,0,0,0,0,0
485228,221,0,0,0,0,0,0,0,0,0,0
164639,691,0,0,0,0,0,0,0,0,0,0
519106,230,0,0,0,0,0,0,0,0,0,0
418425,134,0,0,0,0,0,0,0,0,0,0
492741,100,0,0,0,0,0,0,0,0,0,0
47719,179,0,0,0,0,0,0,0,0,0,0
28758,534,0,0,0,0,0,0,0,0,0,0
107657,170,0,0,0,0,0,0,0,0,0,0
617926,169,0,0,0,0,0,0,0,0,0,0
491732,300,0,0,0,0,0,0,0,0,0,0
16755,317,0,0,0,0,0,0,0,0,0,0
262261,181,0,0,0,0,0,0,0,0,0,0
288653,112,0,0,0,0,0,0,0,0,0,0
512160,126,0,0,0,0,0,0,0,0,0,0
118216,732,0,0,0,0,0,0,0,0,0,0
123237,458,0,0,0,0,0,0,0,0,0,0
618971,237,0,0,0,0,0,0,0,0,0,0
39424,284,0,0,0,0,0,0,0,0,0,0
536584,179,0,0,0,0,0,0,0,0,0,0
98912,637,0,0,0,0,0,0,0,0,0,0
266253,162,0,0,0,0,0,0,0,0,0,0
105536,232,0,0,0,0,0,0,0,0,0,0
