,TN U-Net,FP U-Net,FN U-Net,TP U-Net,TN Sky,FP Sky,FN Sky,TP Sky
3594,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3595,15441.0,123.0,255.0,565.0,15564.0,0.0,820.0,0.0
3596,14257.0,387.0,293.0,1447.0,14644.0,0.0,1740.0,0.0
3597,14119.0,55.0,1494.0,716.0,14174.0,0.0,2210.0,0.0
3598,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3599,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3600,16022.0,24.0,189.0,149.0,16046.0,0.0,338.0,0.0
3601,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3602,14395.0,178.0,841.0,970.0,14573.0,0.0,1811.0,0.0
3603,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3604,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3605,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3606,12872.0,99.0,2423.0,990.0,12971.0,0.0,3413.0,0.0
3607,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3608,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3609,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3610,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3611,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3612,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3613,15193.0,67.0,429.0,695.0,15260.0,0.0,1124.0,0.0
3614,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3615,15200.0,62.0,325.0,797.0,15262.0,0.0,1122.0,0.0
3616,15991.0,5.0,363.0,25.0,15996.0,0.0,388.0,0.0
3617,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3618,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3619,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3620,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3621,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3622,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3623,13988.0,107.0,1812.0,477.0,14095.0,0.0,2289.0,0.0
3624,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3625,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3626,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3627,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3628,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3629,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3630,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3631,15258.0,318.0,499.0,309.0,15576.0,0.0,808.0,0.0
3632,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3633,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3634,15620.0,91.0,567.0,106.0,15711.0,0.0,673.0,0.0
3635,15345.0,1039.0,0.0,0.0,16384.0,0.0,0.0,0.0
3636,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3637,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3638,13965.0,193.0,1104.0,1122.0,14158.0,0.0,2226.0,0.0
3639,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3640,16289.0,59.0,17.0,19.0,16348.0,0.0,36.0,0.0
3641,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3642,16215.0,169.0,0.0,0.0,16384.0,0.0,0.0,0.0
3643,15829.0,189.0,107.0,259.0,16018.0,0.0,366.0,0.0
3644,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3645,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3646,16313.0,0.0,71.0,0.0,16313.0,0.0,71.0,0.0
3647,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3648,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3649,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3650,16356.0,28.0,0.0,0.0,16384.0,0.0,0.0,0.0
3651,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3652,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3653,14932.0,342.0,372.0,738.0,15274.0,0.0,1110.0,0.0
3654,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3655,14170.0,13.0,1509.0,692.0,14183.0,0.0,2201.0,0.0
3656,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3657,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3658,15769.0,2.0,429.0,184.0,15771.0,0.0,613.0,0.0
3659,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3660,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3661,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3662,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3663,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3664,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3665,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3666,16373.0,11.0,0.0,0.0,16384.0,0.0,0.0,0.0
3667,14731.0,441.0,433.0,779.0,15172.0,0.0,1212.0,0.0
3668,16210.0,0.0,174.0,0.0,16210.0,0.0,174.0,0.0
3669,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3670,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3671,15603.0,0.0,776.0,5.0,15603.0,0.0,781.0,0.0
3672,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3673,12077.0,192.0,1971.0,2144.0,12269.0,0.0,4115.0,0.0
3674,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3675,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3676,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3677,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3678,15545.0,12.0,668.0,159.0,15557.0,0.0,827.0,0.0
3679,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3680,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3681,14730.0,93.0,652.0,909.0,14823.0,0.0,1561.0,0.0
3682,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3683,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3684,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3685,16279.0,105.0,0.0,0.0,16384.0,0.0,0.0,0.0
3686,15618.0,8.0,607.0,151.0,15626.0,0.0,758.0,0.0
3687,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3688,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3689,15832.0,485.0,0.0,67.0,16317.0,0.0,67.0,0.0
3690,15688.0,50.0,646.0,0.0,15738.0,0.0,646.0,0.0
3691,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3692,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3693,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3694,15643.0,0.0,741.0,0.0,15643.0,0.0,741.0,0.0
3695,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3696,16082.0,0.0,301.0,1.0,16082.0,0.0,302.0,0.0
3697,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3698,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3699,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3700,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3701,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3702,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3703,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3704,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3705,14446.0,305.0,593.0,1040.0,14751.0,0.0,1633.0,0.0
3706,14491.0,1035.0,326.0,532.0,15526.0,0.0,858.0,0.0
3707,14785.0,206.0,296.0,1097.0,14991.0,0.0,1393.0,0.0
3708,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3709,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3710,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3711,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3712,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3713,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3714,15974.0,26.0,303.0,81.0,16000.0,0.0,384.0,0.0
3715,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3716,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3717,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3718,15611.0,143.0,134.0,496.0,15754.0,0.0,630.0,0.0
3719,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3720,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3721,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3722,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3723,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3724,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3725,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3726,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3727,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3728,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3729,15731.0,279.0,165.0,209.0,16010.0,0.0,374.0,0.0
3730,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3731,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3732,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3733,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3734,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3735,15735.0,0.0,565.0,84.0,15735.0,0.0,649.0,0.0
3736,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3737,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3738,16360.0,4.0,20.0,0.0,16364.0,0.0,20.0,0.0
3739,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3740,14280.0,538.0,740.0,826.0,14818.0,0.0,1566.0,0.0
3741,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3742,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3743,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3744,13957.0,866.0,1464.0,97.0,14823.0,0.0,1561.0,0.0
3745,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3746,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3747,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3748,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3749,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3750,16052.0,0.0,308.0,24.0,16052.0,0.0,332.0,0.0
3751,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3752,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3753,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3754,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3755,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3756,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3757,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3758,15682.0,29.0,316.0,357.0,15711.0,0.0,673.0,0.0
3759,14899.0,0.0,1051.0,434.0,14899.0,0.0,1485.0,0.0
3760,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3761,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3762,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3763,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3764,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3765,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3766,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3767,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3768,15154.0,191.0,386.0,653.0,15345.0,0.0,1039.0,0.0
3769,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3770,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3771,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3772,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3773,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3774,15227.0,0.0,1157.0,0.0,15227.0,0.0,1157.0,0.0
3775,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3776,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3777,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3778,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3779,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3780,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3781,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3782,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3783,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3784,15193.0,289.0,92.0,810.0,15482.0,0.0,902.0,0.0
3785,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3786,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3787,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3788,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3789,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3790,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3791,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3792,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3793,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3794,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3795,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3796,14001.0,83.0,1169.0,1131.0,14084.0,0.0,2300.0,0.0
3797,16199.0,185.0,0.0,0.0,16384.0,0.0,0.0,0.0
3798,16046.0,29.0,176.0,133.0,16075.0,0.0,309.0,0.0
3799,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3800,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3801,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3802,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3803,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3804,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3805,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3806,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3807,15118.0,3.0,1210.0,53.0,15121.0,0.0,1263.0,0.0
3808,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3809,16263.0,121.0,0.0,0.0,16384.0,0.0,0.0,0.0
3810,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3811,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3812,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3813,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3814,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3815,14292.0,182.0,999.0,911.0,14474.0,0.0,1910.0,0.0
3816,15922.0,418.0,44.0,0.0,16340.0,0.0,44.0,0.0
3817,15353.0,1.0,875.0,155.0,15354.0,0.0,1030.0,0.0
3818,15759.0,625.0,0.0,0.0,16384.0,0.0,0.0,0.0
3819,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3820,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3821,16197.0,126.0,60.0,1.0,16323.0,0.0,61.0,0.0
3822,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3823,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3824,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3825,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3826,15454.0,297.0,353.0,280.0,15751.0,0.0,633.0,0.0
3827,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3828,16279.0,105.0,0.0,0.0,16384.0,0.0,0.0,0.0
3829,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3830,15729.0,61.0,343.0,251.0,15790.0,0.0,594.0,0.0
3831,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3832,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3833,16364.0,20.0,0.0,0.0,16384.0,0.0,0.0,0.0
3834,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3835,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3836,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3837,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3838,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3839,16297.0,87.0,0.0,0.0,16384.0,0.0,0.0,0.0
3840,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3841,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3842,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3843,16380.0,4.0,0.0,0.0,16384.0,0.0,0.0,0.0
3844,14962.0,21.0,917.0,484.0,14983.0,0.0,1401.0,0.0
3845,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3846,15208.0,99.0,524.0,553.0,15307.0,0.0,1077.0,0.0
3847,14374.0,367.0,380.0,1263.0,14741.0,0.0,1643.0,0.0
3848,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3849,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3850,15680.0,26.0,504.0,174.0,15706.0,0.0,678.0,0.0
3851,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3852,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3853,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3854,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3855,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3856,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3857,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3858,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3859,14511.0,224.0,788.0,861.0,14735.0,0.0,1649.0,0.0
3860,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3861,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3862,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3863,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3864,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3865,14649.0,190.0,746.0,799.0,14839.0,0.0,1545.0,0.0
3866,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3867,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3868,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3869,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3870,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3871,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3872,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3873,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3874,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3875,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3876,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3877,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3878,15908.0,0.0,476.0,0.0,15908.0,0.0,476.0,0.0
3879,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3880,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3881,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3882,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3883,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3884,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3885,16226.0,0.0,158.0,0.0,16226.0,0.0,158.0,0.0
3886,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3887,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3888,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3889,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3890,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3891,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3892,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3893,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3894,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3895,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3896,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3897,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3898,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3899,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3900,15043.0,0.0,1107.0,234.0,15043.0,0.0,1341.0,0.0
3901,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3902,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3903,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3904,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3905,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3906,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3907,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3908,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3909,15348.0,45.0,478.0,513.0,15393.0,0.0,991.0,0.0
3910,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3911,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3912,15379.0,176.0,193.0,636.0,15555.0,0.0,829.0,0.0
3913,16368.0,16.0,0.0,0.0,16384.0,0.0,0.0,0.0
3914,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3915,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3916,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3917,15282.0,22.0,424.0,656.0,15304.0,0.0,1080.0,0.0
3918,15580.0,804.0,0.0,0.0,16384.0,0.0,0.0,0.0
3919,16381.0,3.0,0.0,0.0,16384.0,0.0,0.0,0.0
3920,15798.0,81.0,413.0,92.0,15879.0,0.0,505.0,0.0
3921,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3922,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3923,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3924,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3925,15380.0,325.0,335.0,344.0,15705.0,0.0,679.0,0.0
3926,15801.0,161.0,123.0,299.0,15962.0,0.0,422.0,0.0
3927,12749.0,109.0,2739.0,787.0,12858.0,0.0,3526.0,0.0
3928,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3929,15936.0,448.0,0.0,0.0,16384.0,0.0,0.0,0.0
3930,16088.0,133.0,157.0,6.0,16221.0,0.0,163.0,0.0
3931,16242.0,142.0,0.0,0.0,16384.0,0.0,0.0,0.0
3932,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3933,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3934,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3935,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3936,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3937,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3938,16056.0,0.0,328.0,0.0,16056.0,0.0,328.0,0.0
3939,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3940,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3941,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3942,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3943,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3944,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3945,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3946,16194.0,0.0,190.0,0.0,16194.0,0.0,190.0,0.0
3947,16162.0,40.0,47.0,135.0,16202.0,0.0,182.0,0.0
3948,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3949,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3950,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3951,13238.0,146.0,2269.0,731.0,13384.0,0.0,3000.0,0.0
3952,14778.0,332.0,295.0,979.0,15110.0,0.0,1274.0,0.0
3953,15669.0,98.0,462.0,155.0,15767.0,0.0,617.0,0.0
3954,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3955,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3956,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3957,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3958,15641.0,743.0,0.0,0.0,16384.0,0.0,0.0,0.0
3959,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3960,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3961,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3962,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3963,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3964,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
3965,14871.0,1513.0,0.0,0.0,16384.0,0.0,0.0,0.0
3966,15848.0,536.0,0.0,0.0,16384.0,0.0,0.0,0.0
3967,16375.0,9.0,0.0,0.0,16384.0,0.0,0.0,0.0
3968,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
