1-588957,4039,12106,1967,599,1712,14784,999,265,336,15641,682,25,36,16223,161,0,0,16384,0,0,0,16384,0,0,0,14073,0,2311,0,15783,0,601,0,16323,0,61,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-282871,2655,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-593961,873,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-415135,3580,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-504054,587,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-100523,7920,8866,2766,158,4594,13076,1151,919,1238,14453,1266,456,209,16101,271,12,0,16384,0,0,0,16384,0,0,0,11632,0,4752,0,14227,0,2157,0,15719,0,665,0,16372,0,12,0,16384,0,0,0,16384,0,0,0
1-79489,1952,13847,62,653,1822,15101,156,253,874,15477,155,324,428,15958,9,366,51,16107,0,277,0,16262,3,115,4,13909,0,2475,0,15257,0,1127,0,15632,0,752,0,15967,0,417,0,16107,0,277,0,16265,0,119,0
1-256819,892,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-32518,3782,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-101365,1873,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-395668,983,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-462984,809,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-485484,1130,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-12244,645,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-497866,1478,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-372339,5538,9382,1755,350,4897,12075,740,987,2582,13444,984,372,1584,14686,316,674,708,15290,318,496,280,16022,25,337,0,11137,0,5247,0,12815,0,3569,0,14428,0,1956,0,15002,0,1382,0,15608,0,776,0,16047,0,337,0
1-70172,1444,16132,252,0,0,16361,23,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-334759,2982,12929,207,1278,1970,14282,65,1780,257,14833,154,1320,77,15984,0,400,0,16384,0,0,0,16384,0,0,0,13136,0,3248,0,14347,0,2037,0,14987,0,1397,0,15984,0,400,0,16384,0,0,0,16384,0,0,0
1-591782,4447,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-352356,2431,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-55271,4068,13366,886,526,1606,14910,219,535,720,15535,5,602,242,15794,0,456,134,15936,0,417,31,16105,0,279,0,14252,0,2132,0,15129,0,1255,0,15540,0,844,0,15794,0,590,0,15936,0,448,0,16105,0,279,0
1-272054,3787,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-261091,3193,13638,54,558,2134,14385,88,940,971,14776,243,741,624,15416,0,961,7,15752,0,632,0,15988,0,396,0,13692,0,2692,0,14473,0,1911,0,15019,0,1365,0,15416,0,968,0,15752,0,632,0,15988,0,396,0
1-152324,1483,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-519706,942,15918,0,466,0,16232,0,152,0,16330,0,54,0,16360,0,24,0,16384,0,0,0,16384,0,0,0,15918,0,466,0,16232,0,152,0,16330,0,54,0,16360,0,24,0,16384,0,0,0,16384,0,0,0
1-575737,3049,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-155317,1335,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-429348,1094,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-212811,3674,12267,10,3717,390,14755,67,1399,163,15832,0,512,40,16128,0,256,0,16209,0,175,0,16384,0,0,0,12277,0,4107,0,14822,0,1562,0,15832,0,552,0,16128,0,256,0,16209,0,175,0,16384,0,0,0
1-418023,626,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-144587,742,10085,0,6299,0,16248,0,136,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,10085,0,6299,0,16248,0,136,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-388447,572,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-300695,2354,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-130311,492,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-34335,3353,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-457182,557,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-22804,1929,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-585869,3126,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-222007,1826,14861,50,726,747,15389,0,995,0,15837,0,547,0,16209,0,175,0,16338,0,46,0,16368,0,16,0,14911,0,1473,0,15389,0,995,0,15837,0,547,0,16209,0,175,0,16338,0,46,0,16368,0,16,0
1-184319,2394,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-478098,1048,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-175187,1329,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-450501,4152,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-42274,1784,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-17018,2842,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-78029,3101,11317,55,2229,2783,14730,7,1204,443,15204,106,700,374,15706,4,637,37,16052,0,326,6,16220,0,164,0,11372,0,5012,0,14737,0,1647,0,15310,0,1074,0,15710,0,674,0,16052,0,332,0,16220,0,164,0
1-633287,3445,15729,655,0,0,15902,482,0,0,15933,451,0,0,16357,27,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-63223,1532,14334,16,823,1211,14839,11,1209,325,15339,89,304,652,15903,69,339,73,16181,35,166,2,16384,0,0,0,14350,0,2034,0,14850,0,1534,0,15428,0,956,0,15972,0,412,0,16216,0,168,0,16384,0,0,0
1-304936,1458,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-55956,768,16384,0,0,0,16370,14,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-465093,2623,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-420603,1359,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-249695,1152,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-41758,4830,11786,1766,23,2809,14177,191,667,1349,14852,250,329,953,15512,113,278,481,15706,270,235,173,16286,26,57,15,13552,0,2832,0,14368,0,2016,0,15102,0,1282,0,15625,0,759,0,15976,0,408,0,16312,0,72,0
1-114235,890,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-456761,695,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-471425,3888,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-539968,507,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-261639,1580,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-456611,1097,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-456728,1199,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-456742,1004,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-613643,4453,16384,0,0,0,16362,22,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-565788,2388,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-488586,1933,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-120697,1599,15909,475,0,0,16296,88,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-441791,3332,5540,1,7266,3577,12243,34,3186,921,13233,95,2155,901,14262,0,2076,46,15116,0,1268,0,15615,0,769,0,5541,0,10843,0,12277,0,4107,0,13328,0,3056,0,14262,0,2122,0,15116,0,1268,0,15615,0,769,0
1-302968,1284,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-111409,1503,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-294587,2816,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-472283,1185,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-432119,2112,14717,0,1667,0,15292,0,1092,0,15966,0,398,20,16165,0,219,0,16268,0,116,0,16346,0,38,0,14717,0,1667,0,15292,0,1092,0,15966,0,418,0,16165,0,219,0,16268,0,116,0,16346,0,38,0
1-358703,767,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-393245,622,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-240603,1491,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-11314,978,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-361833,1578,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-116515,3248,12812,413,468,2691,13959,147,1340,938,14670,160,621,933,15144,0,1149,91,15415,0,952,17,15669,0,715,0,13225,0,3159,0,14106,0,2278,0,14830,0,1554,0,15144,0,1240,0,15415,0,969,0,15669,0,715,0
1-543193,474,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-144163,747,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-218047,1018,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-32683,757,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-507585,1113,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-488995,927,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-358835,3712,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-306582,788,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-527735,3289,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-143230,1308,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-558325,2254,15258,157,87,882,15717,15,371,281,15872,28,132,352,16036,4,285,59,16195,0,189,0,16276,0,108,0,15415,0,969,0,15732,0,652,0,15900,0,484,0,16040,0,344,0,16195,0,189,0,16276,0,108,0
1-79286,1641,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-611686,3864,12651,764,181,2788,13975,359,693,1357,14925,120,886,453,15676,2,706,0,16015,0,369,0,16198,7,179,0,13415,0,2969,0,14334,0,2050,0,15045,0,1339,0,15678,0,706,0,16015,0,369,0,16205,0,179,0
1-459556,933,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-417854,3007,16384,0,0,0,16352,32,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-516491,1591,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-633058,1222,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-104851,3542,11081,489,2486,2328,13650,66,2172,496,14851,138,933,462,15430,61,681,212,15685,76,378,245,16034,0,350,0,11570,0,4814,0,13716,0,2668,0,14989,0,1395,0,15491,0,893,0,15761,0,623,0,16034,0,350,0
1-209266,2872,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-165551,934,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-519782,1517,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-353816,3961,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-50305,3099,15687,697,0,0,16121,263,0,0,16384,0,0,0,16371,13,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-370394,3632,12188,13,3854,329,14566,0,1818,0,15621,0,763,0,16185,0,199,0,16334,0,50,0,16384,0,0,0,12201,0,4183,0,14566,0,1818,0,15621,0,763,0,16185,0,199,0,16334,0,50,0,16384,0,0,0
1-638323,3759,7793,0,5901,2690,12839,0,3161,384,15521,40,577,246,15912,0,472,0,16383,0,1,0,16384,0,0,0,7793,0,8591,0,12839,0,3545,0,15561,0,823,0,15912,0,472,0,16383,0,1,0,16384,0,0,0
1-53020,1030,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-274743,2595,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-594391,1843,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-125539,670,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-618850,1841,15573,0,811,0,15908,13,355,108,16138,0,246,0,16304,0,80,0,16339,0,45,0,16384,0,0,0,15573,0,811,0,15921,0,463,0,16138,0,246,0,16304,0,80,0,16339,0,45,0,16384,0,0,0
1-209851,542,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-160195,611,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-369353,3333,13101,88,2067,1128,14753,3,1154,474,15502,6,721,155,16036,59,256,33,16371,0,13,0,16384,0,0,0,13189,0,3195,0,14756,0,1628,0,15508,0,876,0,16095,0,289,0,16371,0,13,0,16384,0,0,0
1-42250,3280,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-630445,2790,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-443819,1379,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-329415,889,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-68875,3020,15601,783,0,0,16353,31,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-35912,2724,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
1-638711,3376,8085,256,2683,5360,10713,120,3879,1672,12763,224,2004,1393,14768,66,1101,449,15781,65,335,203,16241,5,79,59,8341,0,8043,0,10833,0,5551,0,12987,0,3397,0,14834,0,1550,0,15846,0,538,0,16246,0,138,0
1-488596,2892,15866,518,0,0,16256,128,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
